1,bf8622be3da3916acf262c77366a7e4690d29a5d,12/06/18 3:16,https://totalhash.cymru.com/
2,b721f79a0d42d6e0a47abac4902b00ee7e3023db,12/06/18 2:29,https://totalhash.cymru.com/
3,28520b88f573707cae485084bae36ff3758ed42e,12/06/18 1:50,https://totalhash.cymru.com/
4,873a5b89c381ec579b94fa6a79938942fbc63c37,12/06/18 1:23,https://totalhash.cymru.com/
5,3481535105dddee2e83cb131b8838c45df2e6d52,12/06/18 1:20,https://totalhash.cymru.com/
6,4077432699f2bed11b8614052dd3fe20f19feaa1,12/06/18 1:00,https://totalhash.cymru.com/
7,7ce550d5ed5a6feed1c6cf431a7962fafcbf3570,12/06/18 0:27,https://totalhash.cymru.com/
8,799203399576bcf1d3548276a025731ef3be1282,11/06/18 23:02,https://totalhash.cymru.com/
9,4db85d86897b1cb15b8326ad99957ceaac33905e,11/06/18 22:52,https://totalhash.cymru.com/
10,0fd945a89fbf3c9c74b98f2180cbe7bfa15f15ba,11/06/18 22:36,https://totalhash.cymru.com/
11,5ad673779c24e629e4d0d0868af3d7c8974f97c9,11/06/18 19:19,https://totalhash.cymru.com/
12,d64919aceb6dbb87e9db404d2ef02ce95bd13e65,11/06/18 16:50,https://totalhash.cymru.com/
13,a0c2b2d3256c69e3937686edd16b6e7c0526d1f9,11/06/18 16:50,https://totalhash.cymru.com/
14,99a1ae37516f36275b57a34cca49aa290dedca66,11/06/18 16:14,https://totalhash.cymru.com/
15,adedea763b5d20067cad09cc3549c937f5c5be21,11/06/18 14:16,https://totalhash.cymru.com/
16,089605a52b39d68ff4f43fed42c15211f9f3c961,11/06/18 14:07,https://totalhash.cymru.com/
17,453fd8836f603f050e6a6deb13966744a36ba724,11/06/18 14:05,https://totalhash.cymru.com/
18,02f486c94e5653861e9d6b8253aea109e1dedbc4,11/06/18 14:03,https://totalhash.cymru.com/
19,04dfc6dcf9338ec9e7dbd4aa0e1b48f46b00bfbf,11/06/18 13:41,https://totalhash.cymru.com/
20,07660b59bcb75c21c5a332de49370cb5dee7ed28,11/06/18 13:35,https://totalhash.cymru.com/
22,5cda64ad8d9e0b7cb263c889e1265e4521ec33d0,11/06/18 13:32,https://totalhash.cymru.com/
23,cf85f271fd3b202517e1244150ec35f0525394da,11/06/18 11:09,https://totalhash.cymru.com/
24,4fc387a076984886fae63127f056aaddfe023980,11/06/18 10:30,https://totalhash.cymru.com/
25,e28b0921fdf0e5d9f41f708d73d253d1adb9e163,11/06/18 10:25,https://totalhash.cymru.com/
26,a639d22aac1ac77dbad453d08f664af59c8213ab,11/06/18 9:49,https://totalhash.cymru.com/
27,c120d4b38f12da766227c6276fe8db677b075b97,11/06/18 9:45,https://totalhash.cymru.com/
28,55e478fa17ff368d3641e38d43c0ad3d9427c85c,11/06/18 9:40,https://totalhash.cymru.com/
29,e99cf3e60b35d4812a420519f7efd5069387ae1c,11/06/18 9:06,https://totalhash.cymru.com/
30,740d78025f8aeb5d3546e4db4c69079d63343259,11/06/18 8:41,https://totalhash.cymru.com/
31,4d9bef86178a9ed1699778c37aa4f6091381ad0e,11/06/18 8:17,https://totalhash.cymru.com/
32,9e5d992946abcc10f319bc7ce6166c219a95afae,11/06/18 8:14,https://totalhash.cymru.com/
33,bf76854d9105497482684f07abe46098755a2ed9,11/06/18 8:13,https://totalhash.cymru.com/
34,c728227207176bea71427567c9e4a72dd622e7b1,11/06/18 8:05,https://totalhash.cymru.com/
35,04ed6d55f5cc5753627dc2e939b17a3af9f552e8,11/06/18 7:50,https://totalhash.cymru.com/
36,ee403782b658fc7a16a22f33983a729bc1c47b73,11/06/18 7:26,https://totalhash.cymru.com/
37,4c22e12233b8f8ed0ad1afbf1d486784d009c71d,11/06/18 7:25,https://totalhash.cymru.com/
38,e1f94af29ac643c2282edcedd0174d90ea6493a5,11/06/18 7:24,https://totalhash.cymru.com/
39,87d7a1e7cf2df27339d9159c9b31286fbec015ae,11/06/18 7:20,https://totalhash.cymru.com/
40,12e3d19f696880ccc37071119877cd7cfd94fae8,11/06/18 7:19,https://totalhash.cymru.com/
41,7d599c46998071d0d3e156e6ba417e6537a32274,11/06/18 7:19,https://totalhash.cymru.com/
43,841ea491dcad004e8adce8c09ac01f7b9917ed3b,11/06/18 7:02,https://totalhash.cymru.com/
44,53101f1c15cd845a6d93af665dd3a8d854ba24d1,11/06/18 7:01,https://totalhash.cymru.com/
45,0de927db4b3ef80c5c2cdc3dc08bb5b120c3bc81,11/06/18 6:47,https://totalhash.cymru.com/
46,30c5af0e0187261d0b8e7537f8b9028bd107a2b9,11/06/18 6:31,https://totalhash.cymru.com/
47,7a9921698b72af3d3ad31edb5a3ae8c50592c100,11/06/18 6:16,https://totalhash.cymru.com/
48,acd31cb755451bb9c327206b9d6d73b4c219f1e8,11/06/18 5:46,https://totalhash.cymru.com/
49,c8101c8a1584d590f69c7e5f6e6b1a9221fd3d2c,11/06/18 4:28,https://totalhash.cymru.com/
50,ff5c6e2eee1d75b69cbaa1d8d7be4b17592691f5,11/06/18 4:27,https://totalhash.cymru.com/
51,a0ec3c673012395a9a5d2d5bef906770df4f208f,11/06/18 3:51,https://totalhash.cymru.com/
52,5fde4994d77e03954520a5748ba24014733422b3,11/06/18 3:50,https://totalhash.cymru.com/
53,c7b8f70f5d58901354c783c8ff7c7f2e853bb487,11/06/18 3:29,https://totalhash.cymru.com/
54,d2bc802e27a8e0eb1de9cb7f3575c6c5c922af20,11/06/18 3:05,https://totalhash.cymru.com/
55,7483357518bb550b91b0c8b169dc0df3cc76e8b6,11/06/18 2:17,https://totalhash.cymru.com/
56,abad70c2c89e67fb75cdb33bc087c8cd4938049a,11/06/18 1:41,https://totalhash.cymru.com/
57,ff971f553c393f3d288362fd9859cb69bcfee0b4,11/06/18 1:29,https://totalhash.cymru.com/
58,b3d8d29a290d83f90e3ea7985bb5ec66c2b583b7,11/06/18 1:00,https://totalhash.cymru.com/
59,6c64d385609672b7f8a4f4abeb8ce355f9d6c07a,10/06/18 23:54,https://totalhash.cymru.com/
60,8d2ff14b3a26b3c22933c0a3f62cb9c2d4f52631,10/06/18 23:45,https://totalhash.cymru.com/
61,24c0cfcaf5ae8fbf1f8ad7c2697f98a43728e6f1,10/06/18 23:41,https://totalhash.cymru.com/
62,090bb621271dfa31966c1dde7aeedba994e18893,10/06/18 23:26,https://totalhash.cymru.com/
64,171b07077cf7ae769985307e539f53a57bcd6435,10/06/18 23:01,https://totalhash.cymru.com/
65,8c0ddaa88509ff22ad266359490ff4fd2a9307ff,10/06/18 21:53,https://totalhash.cymru.com/
66,fe7f26b267c609e06f459a5cb1d1eab5f3513b17,10/06/18 20:44,https://totalhash.cymru.com/
67,055b4a4673b609273406f2476c659ace107eade2,10/06/18 14:16,https://totalhash.cymru.com/
68,d06635ef5a09807dc1cba5723d33ed6356b314d4,10/06/18 13:46,https://totalhash.cymru.com/
69,c0615a79df6e71451fbc8664b1bcfa7312088a9c,10/06/18 13:41,https://totalhash.cymru.com/
70,492aef4717ee42605d3d70b84cbb04fa194e8540,10/06/18 13:13,https://totalhash.cymru.com/
71,1421a2519335b50c53e1c3bb3975388666142b78,10/06/18 11:28,https://totalhash.cymru.com/
72,e22b80f7fe2be21528739b77463d4e7ec8960eb9,10/06/18 10:10,https://totalhash.cymru.com/
73,fd5a3da61743bf44d84c880ed34367e9a0f21c8a,10/06/18 10:07,https://totalhash.cymru.com/
74,cf1932d8121c3c5795e143f97eeaa57b66e479e7,10/06/18 9:52,https://totalhash.cymru.com/
75,a5343950a887b17a673926aff4d54978f5559e55,10/06/18 9:40,https://totalhash.cymru.com/
76,d6fd0981b139f17dfbf503182b8f81a18e1dd154,10/06/18 9:37,https://totalhash.cymru.com/
77,1bff40b6b1c59fd5154462ccc009f0a03042e78c,10/06/18 9:33,https://totalhash.cymru.com/
78,c54e6371e87b8c027cb4a8cbe7a48e67bad3cc0d,10/06/18 9:26,https://totalhash.cymru.com/
79,285a82cab47a0604c21af02809c9260cd0dd4525,10/06/18 8:36,https://totalhash.cymru.com/
80,a3874db3c23aabf9b4b6fbfe4f152098ee1233a9,10/06/18 5:08,https://totalhash.cymru.com/
81,592ae3f54ba4460943ffac8c3ee3341f13ff4532,10/06/18 4:19,https://totalhash.cymru.com/
82,71e12716e577159e5add1904b0dc2281377b30c5,10/06/18 3:56,https://totalhash.cymru.com/
83,431e820ec09e2618a7e17f1d588e6c65ba84a639,10/06/18 2:34,https://totalhash.cymru.com/
85,5a1f5cdb732879ecf3ddfe8d47e232adc1c466c6,10/06/18 1:55,https://totalhash.cymru.com/
86,842b9d327c856214e115a0aea8494f0c112cbfb1,10/06/18 1:21,https://totalhash.cymru.com/
87,7330332d2477178f6d2dfec85ae621089b0bd01c,10/06/18 0:24,https://totalhash.cymru.com/
88,19359a1d2fb633d8b8934e37b64d50bc3dc53761,10/06/18 0:21,https://totalhash.cymru.com/
89,b1eed454f64c63541c3e9308204247a201fabd1f,10/06/18 0:13,https://totalhash.cymru.com/
90,360f8c0e4352afaa42df43b4eb1b6f46949bb06f,10/06/18 0:11,https://totalhash.cymru.com/
91,d336f1ed448434ddf06ebba6556d1dd70b03f347,10/06/18 0:02,https://totalhash.cymru.com/
92,ed3489c2493129d8cdef711df7aec00f665585c1,09/06/18 21:34,https://totalhash.cymru.com/
93,f30e72950c05fa6a3e09a20f323a393917f977de,09/06/18 20:55,https://totalhash.cymru.com/
94,6040a2b9941cba176c3888ed2e629b5fec4b13f0,09/06/18 20:10,https://totalhash.cymru.com/
95,a064828f2572a8c0ab17f90ed4db2c7e73ead59f,09/06/18 16:31,https://totalhash.cymru.com/
96,a7534390bd145964a8e65cae1ed0bca8f5070b55,09/06/18 13:25,https://totalhash.cymru.com/
97,4e33e528b53f97d1adc95d1ae7422ff24a6e0ba8,09/06/18 11:32,https://totalhash.cymru.com/
98,d8a9fe2f5e361636c17daff1afcd1a5db7ee6487,09/06/18 11:24,https://totalhash.cymru.com/
99,21f4dcdd607968bf0f956c2edb2e5d04f0e1e80c,09/06/18 11:21,https://totalhash.cymru.com/
100,75768a543fed51551e88e39c3229430f3a9ed74b,09/06/18 11:17,https://totalhash.cymru.com/
101,967b8db410bf14d53a767376103de5444905acbe,09/06/18 11:09,https://totalhash.cymru.com/
102,16616c8ce821630b69054841d42cc7f1a309103a,09/06/18 10:48,https://totalhash.cymru.com/
103,dce907e69ea86e602b99f90b014b8eb161f54d2c,09/06/18 10:44,https://totalhash.cymru.com/
104,ed9878fb9f176ca509d67e4c2eb5448dc6c44eaa,09/06/18 7:47,https://totalhash.cymru.com/
106,97d8dd4ad4916c5e7dda72b3e70b063f734ee88e,09/06/18 7:38,https://totalhash.cymru.com/
107,37b93eaa3934d200d55edd9ae4fde1568570705a,09/06/18 7:33,https://totalhash.cymru.com/
108,42d80001667d56a6378afb4a926a1795bbdfd772,09/06/18 7:28,https://totalhash.cymru.com/
109,2ce8ba0a548413b7c44be000a3780bd8709ee1f8,09/06/18 7:28,https://totalhash.cymru.com/
110,7dcabf163c74f0bffc317a2557ec23f407a5922a,09/06/18 7:08,https://totalhash.cymru.com/
111,3ee821bc5d474c76a99ddc7a40e62840d267d087,09/06/18 6:48,https://totalhash.cymru.com/
112,59280f4be9a9d5ef653f94bb169c8794780cb957,09/06/18 3:20,https://totalhash.cymru.com/
113,22039b28fe286e0f733a3e0aef79ecff1c63d89c,09/06/18 1:22,https://totalhash.cymru.com/
114,96e9929c5d4e26651cf32d5ce7600c09127900e1,08/06/18 22:58,https://totalhash.cymru.com/
115,e011018dcda5426d5a8828c0d1981d815a4b7394,08/06/18 14:24,https://totalhash.cymru.com/
116,e3e38a17d25ab42c6e1903409c30c4d053a42796,08/06/18 14:10,https://totalhash.cymru.com/
117,29ffd1df744ad6b4b84e276d487792a81d685d7b,08/06/18 13:37,https://totalhash.cymru.com/
118,9897da65cb46240c7338187944941fdd94c9e750,08/06/18 10:39,https://totalhash.cymru.com/
119,c1581a3de3a148d0f72c601aef815cfbb9cc631a,08/06/18 10:17,https://totalhash.cymru.com/
120,07ec2eaff49fbd161e6893ca7315234468a09cb2,08/06/18 9:54,https://totalhash.cymru.com/
121,042f28e2799bde007a5f5450a896ad8cadd86d79,08/06/18 9:53,https://totalhash.cymru.com/
122,8eaa47526580e21bbd138a372b6d7a829ca059d1,08/06/18 9:51,https://totalhash.cymru.com/
123,aca96d3d8083704c16677451787237dfe3046961,08/06/18 9:43,https://totalhash.cymru.com/
124,785e246ef86226bcdc827c12d9260664902faeba,08/06/18 9:42,https://totalhash.cymru.com/
